,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2028,gwn65SVDiLU,18.24.02,"TU TE FAIS FEINTER, TU PERDS ! (VINSKY FC JUNIOR)",VINSKY,17,2018-02-22T16:00:03.000Z,"vinsky""|""viinsky""|""vinsky360""|""viinsky360""|""football""|""soccer""|""freestyle""|""vinsky fc junior""|""feinte""|""lina""|""adidas""|""predator""|""tournoi""|""vinsky fc""|""junior",202292,10913,156,301,https://i.ytimg.com/vi/gwn65SVDiLU/default.jpg,False,False,False
2029,mSAGgtOf5JU,18.24.02,Annonce du Passe de Combat de la Saison 3 (Fortnite Battle Royale),Fortnite FR,20,2018-02-22T09:00:52.000Z,"Fortnite""|""Fortnite Battle Royale""|""Passe de Combat""|""Saison 3""|""skins""|""emote""|""pioches""|""VF""|""Français",113322,1905,46,340,https://i.ytimg.com/vi/mSAGgtOf5JU/default.jpg,False,False,False
2030,Y2IoYtVO7Jk,18.24.02,"LA Clippers vs Golden State Warriors - Full Game Highlights | February 22, 2018 | 2017-18 NBA Season",Ximo Pierto,17,2018-02-23T06:18:29.000Z,"NBA""|""Highlights""|""Cavs""|""vs""|""Warriors""|""LeBron""|""James""|""Stephen""|""Curry""|""Kyrie""|""Irving""|""Harden""|""Full""|""Game""|""Official""|""Channel""|""HD""|""Today""|""Rockets""|""Celtics",971515,5440,225,989,https://i.ytimg.com/vi/Y2IoYtVO7Jk/default.jpg,False,False,False
2031,h1ny38AY4WM,18.24.02,Les bonnes choses de la semaine #17.,Natacha Birds,26,2018-02-23T18:37:26.000Z,"natacha""|""natacha birds""|""onigiri""|""recette onigiri""|""recette maki""|""canon at1""|""at1""|""argentique canon",8709,1298,14,61,https://i.ytimg.com/vi/h1ny38AY4WM/default.jpg,False,False,False
2032,UyqQMBlfXcM,18.24.02,Spot de Luynes avec Maxime Roucheau ! LE FEU !,Louis Salaun,17,2018-02-23T16:30:00.000Z,"louis""|""salaun""|""Ridefoufou""|""maxime""|""roucheau""|""thomiride""|""ride""|""vtt""|""DH""|""MTB""|""bike""|""downhill""|""bikepark""|""gopro""|""Hero5""|""hero4""|""Hero6""|""hero7""|""hero""|""session""|""IDF""|""ile""|""de""|""France""|""luynes""|""tours""|""chtefanride",3095,349,4,39,https://i.ytimg.com/vi/UyqQMBlfXcM/default.jpg,False,False,False
2033,aNIlOEKbduQ,18.24.02,Je n'arrive plus a communiquer avec mon fils,La Vie,24,2018-02-23T16:30:00.000Z,"c'est ma vie""|""magazine""|""reportage""|""documentaire""|""societe""|""M6""|""fils""|""comportement""|""communication""|""Karine Le Marchand",6161,113,11,23,https://i.ytimg.com/vi/aNIlOEKbduQ/default.jpg,False,False,False
2034,K-Ehg6xT6fc,18.24.02,Sofiane - Lundi [Clip Officiel],Sofiane Officiel,10,2018-02-19T14:59:23.000Z,"Sofiane""|""Fianso""|""officiel""|""Blacklist 2""|""rap français""|""jesuispasséchezso""|""affranchis""|""lundi""|""bandit salete",4026128,123568,3276,5536,https://i.ytimg.com/vi/K-Ehg6xT6fc/default.jpg,False,False,False
2035,0DZlwgP-VMI,18.24.02,YouTubers React to Try to Watch This Without Laughing or Grinning #13,REACT,24,2018-02-23T20:00:00.000Z,"YouTubers Laugh Challenge""|""Try Not To Laugh""|""Laugh Challenge""|""YouTubers React to Try to Watch This Without Laughing or Grinning #13""|""reaction""|""react""|""reactions""|""reacts""|""Try not to laugh""|""laugh challenge""|""laughing challenge""|""thefinebros""|""fine brothers""|""fine brothers entertainment""|""FBE""|""laugh or grin while watching this""|""try to watch this""|""viral""|""funny""|""comedy""|""react gaming""|""kids versus food""|""do they know it""|""staff reacts""|""lyric breakdown",439518,22894,309,2506,https://i.ytimg.com/vi/0DZlwgP-VMI/default.jpg,False,False,False
2036,x3ZJy2TjqRI,18.24.02,[ SUR LA ROUTE 66 ] AVEC WD-40,L'instant des copeaux,26,2018-02-23T17:00:11.000Z,"wd 40""|""route 66""|""astuces""|""conseils""|""wd40""|""concours""|""travail du bois""|""gagner""|""bricolage""|""trucs""|""do it yourself""|""l'instant des copeaux""|""anthony carayon""|""rangement""|""wd-40""|""usa""|""life hack""|""lifestyle""|""astuce""|""diy""|""top 10""|""copeaux""|""tuto""|""road trip""|""tutoriel""|""atelier""|""jouer""|""dégrippant""|""wd 40 efface rayure""|""rouille carrosserie""|""w40 rayure""|""lubrifiant""|""nettoyer""|""électronique""|""huile de coupe""|""dégripper""|""boite""|""jeu concours""|""fabriquer une caisse en bois""|""déco""|""originale""|""peinture""|""technique de peinture""|""masquage",3851,329,31,46,https://i.ytimg.com/vi/x3ZJy2TjqRI/default.jpg,False,False,False
2037,Raqm0tmkcC4,18.24.02,ENERGIES DE LA SEMAINE DU 26 FEVRIER au 04 MARS 2018,Solveig Gwyr,22,2018-02-23T17:00:14.000Z,[none],3246,266,5,60,https://i.ytimg.com/vi/Raqm0tmkcC4/default.jpg,False,False,False
2038,KHdEQbgLHgs,18.24.02,A quand remonte la 1ère fois !,Franck Nicolas,26,2018-02-23T19:33:53.000Z,[none],3531,354,2,25,https://i.ytimg.com/vi/KHdEQbgLHgs/default.jpg,False,False,False
2039,oevt-3hWeTg,18.24.02,Artmasta - Ne7lem Dima feat. Ghada Maatouk (Teaser ),ARTMASTA,10,2018-02-23T16:12:35.000Z,"artmasta""|""bella""|""yahmemataret""|""khalouni""|""armasta""|""raptunisien""|""artmasta2018""|""raparab""|""ghadamaatouk",36730,1182,68,114,https://i.ytimg.com/vi/oevt-3hWeTg/default.jpg,False,False,False
2040,6a32iPVRYdE,18.24.02,Médine - Venom 🕷,Medine,10,2018-02-22T16:30:01.000Z,"Medine""|""prose élite""|""fianso""|""grand paris""|""rappeur 2 force""|""le havre""|""dinrecords""|""rap 76""|""76""|""rap le havre""|""rap français""|""rap 2018""|""storyteller""|""rentre dans le cercle""|""porteur saint""|""global""|""din records""|""biopic""|""alger roi""|""alger pleure""|""le khan""|""urbain 1er""|""rap fr""|""french rap""|""kery james""|""youssoupha""|""soolking""|""lino""|""sofiane",207400,14830,170,672,https://i.ytimg.com/vi/6a32iPVRYdE/default.jpg,False,False,False
2041,zdIEKXH16J8,18.24.02,PSG - Real Madrid les réactions d'après-match  - Les Guignols - CANAL+,Les Guignols,22,2018-02-22T18:00:08.000Z,"CANAL+""|""Les Guignols""|""PSG""|""Real Madrid",111345,2742,105,155,https://i.ytimg.com/vi/zdIEKXH16J8/default.jpg,False,False,False
2042,Y5FqQQrmsS4,18.24.02,25 ACTIVITÉS MANUELLES MIGNONNES ET RAPIDES POUR TOUTE LA FAMILLE,BRICO SYMPA,26,2018-02-23T13:26:44.000Z,"Brico Sympa""|""Fait-Maison""|""Fait-main""|""Bricolage""|""Travaux manuels""|""astuces""|""tours""|""trucs""|""combine""|""projets faciles""|""choses utiles""|""activités manuelles""|""artisanat""|""savoir-faire""|""art""|""habileté""|""tutorial""|""tuto""|""facile""|""décoration""|""stylé""|""lumières""|""recycler""|""améliorer""|""vêtements""|""animaux""|""vieux""|""jean""|""chemise""|""serviette""|""plier""|""succulente""|""câble""|""nouer""|""tapis""|""fait-maison""|""ampiule""|""vernis à ongle""|""pierre""|""maniature""|""piscine""|""bouteille en verre""|""bricolages faciles""|""astuces faciles""|""faciliter la vie""|""paille""|""pailles",9294,237,14,64,https://i.ytimg.com/vi/Y5FqQQrmsS4/default.jpg,False,False,False
2043,FkzJ_NtVt7E,18.24.02,Salma Rachid - ACH JA YDIR (EXCLUSIVE Music Video) | (سلمى رشيد - اش جا يدير(فيديو كليب حصري,Salma Rachid I سلمى رشيد,10,2018-02-23T19:43:59.000Z,"arab idol""|""clip""|""mbc""|""liban""|""egypte""|""غاني مغربيه2017""|""#سمعني_نبضك""|""رشيد""|""سلمى""|""alma rachid arab idol""|""ehsas""|""love songs""|""ى رشيد""|""المغرب""|""سلمى ارب ايدول""|""سلمى رشيد""|""salma rach""|""salma rashid""|""منوعات""|""مقاطع فيديو""|""إحساس""|""Sama3ni nabdak""|""سمعنينبضك""|""Forfait""|""فورفي""|""Ma ass3ab ghiyabak""|""ما أصعب غيابك""|""Hamsat 7ob""|""Hamsat houb""|""همسة حب""|""ach ja ydir""|""achjaidir""|""اش جا يدير""|""الشعبي المغربي""|""منوعات مغربية""|""منوعات شعبية""|""morocco""|""musique marocaine""|""موسيقى مغربية",410344,22501,3192,3373,https://i.ytimg.com/vi/FkzJ_NtVt7E/default.jpg,False,False,False
2044,JmwTnm9IZhE,18.24.02,"ON A BEAUCOUP TROP MARCHÉ - ITAEWON, NAMSAN, GWANGHWAMUN",MAYLINE & LOU,19,2018-02-23T17:00:02.000Z,[none],3093,531,6,28,https://i.ytimg.com/vi/JmwTnm9IZhE/default.jpg,False,False,False
2045,HGS8spIaDbU,18.24.02,"Les plus grosses embrouilles entraîneurs vs joueurs (Football, Tennis, Basket...)",BEST OF CULTES,23,2018-02-22T10:20:10.000Z,"Les plus grosses embrouilles""|""entraineurs vs joueurs""|""embrouilles entraineurs""|""embrouiles joueurs""|""football""|""basket""|""rugby""|""grosses embrouilles""|""best of embrouille""|""meilleurs embrouilles""|""meilleurs entraineurs""|""clash""|""clash entraineur joueur""|""gros clash""|""clash entraineur""|""clash football""|""clashs joueurs""|""clashs footballeurs""|""colère""|""colère entraineur""|""pètent les plombs""|""colère joueur""|""best of sport""|""sport""|""tennis""|""clash tennis""|""altercation""|""altercation entraineur",249590,2723,127,141,https://i.ytimg.com/vi/HGS8spIaDbU/default.jpg,False,False,False
2046,VA76DeYaS9g,18.24.02,Héros : Ce chien s’est sacrifié pour protéger son jeune maître des voleurs ! - Animaux 360,Animaux 360,15,2018-02-23T17:15:35.000Z,"Animaux 360""|""#youtube""|""#news",4231,137,4,8,https://i.ytimg.com/vi/VA76DeYaS9g/default.jpg,False,False,False
2047,DvtoV02BPxo,18.24.02,MEGA BIG BURGER TOWER 4 STEAK !!🍔 (je me suis coupé le doigt),AidenCook,26,2018-02-23T11:00:01.000Z,[none],68980,8925,83,1532,https://i.ytimg.com/vi/DvtoV02BPxo/default.jpg,False,False,False
2048,z3k-U-h-26k,18.24.02,MESSAGE IMPORTANT À PARTAGER EN MASSE (FR) 2018,MIND CONTROL,22,2018-02-23T13:34:51.000Z,"Nouvel""|""ordre""|""mondial""|""Mind""|""control""|""Mk""|""ultra""|""complot""|""Extra""|""terrestre""|""blue""|""beam""|""religion""|""jésus""|""christ""|""satan""|""démon""|""Ouija""|""anonymous""|""message""|""Information""|""santée""|""médecine""|""conspiration""|""extra""|""secret""|""2017""|""2018""|""véritée""|""vérité""|""découverte""|""incroyable""|""mind""|""chemtrail""|""satanique""|""RELIGION""|""possédé""|""anti""|""politique""|""france",7186,265,137,218,https://i.ytimg.com/vi/z3k-U-h-26k/default.jpg,False,False,False
2049,wipK66EcD4I,18.24.02,"Կարմիր բլուր, Սերիա 35 / Red Hill / Karmir blur",PanArmenian TV,1,2018-02-23T19:30:03.000Z,"Կարմիր բլուր""|""Սերիա 35""|""Karmir blur""|""Red Hill""|""արմենիա թի-վի""|""ա թի-վի""|""seria 35""|""armeni atv""|""atv""|""panarmenian tv""|""2018",64430,254,58,72,https://i.ytimg.com/vi/wipK66EcD4I/default.jpg,False,False,False
2050,YavzcvG6ZyE,18.24.02,İstanbullu Gelin 38. Bölüm - Biz Bade`yle Evlenmeye Karar Verdik,Hezret Novruzov,22,2018-02-23T21:07:45.000Z,[none],38936,129,12,1,https://i.ytimg.com/vi/YavzcvG6ZyE/default.jpg,False,False,False
2051,raPqic9Pb1c,18.24.02,⚽ PSG-OM: Ils veulent mettre une branlée à l'OM !,Unibet France,17,2018-02-23T17:55:28.000Z,"Pierre Ménès""|""David Trezeguet""|""Zinedine Zidane""|""didier deschamps""|""coupe du monde""|""canal +""|""canal football club""|""CFC""|""Cazarre""|""Mathoux""|""Football""|""Ligue 1""|""Ligue des champions""|""Paris sportifs""|""Unibet""|""PMU""|""Winamax""|""Betclic""|""Fifa 18""|""FUT""|""mbappe""|""neymar""|""ronaldo""|""messi""|""Equipe de France""|""Deschamps""|""Benzema""|""Liste des 23""|""Bleus""|""Coupe du monde 2018""|""des coups de gueule""|""Pronos""|""CDM 2018""|""Equipe Ligue 1""|""Equipe type""|""Cavani""|""Emery""|""PSG""|""OM""|""Paris SG""|""Marseille""|""Clasico""|""Classico",2669,76,3,11,https://i.ytimg.com/vi/raPqic9Pb1c/default.jpg,False,False,False
2052,tzjjR7vUrQU,18.24.02,JOHN FLASH A LA RECHERCHE DE L'AMOUR + NOUVELLE VOITURE  ! GTAV RP LIVE FR,iProMx,20,2018-02-19T02:19:03.000Z,[none],40257,2499,84,30,https://i.ytimg.com/vi/tzjjR7vUrQU/default_live.jpg,False,False,False
2053,KrZ9BBu7JFs,18.24.02,Jeanne d'Arc peut-elle être noire ?,AnalGenocide,25,2018-02-23T22:30:59.000Z,"fêtes johanniques""|""orléans""|""jeanne d'arc""|""pucelle""|""racisme""|""politique""|""communautarisme""|""extrême droite",1135,71,15,145,https://i.ytimg.com/vi/KrZ9BBu7JFs/default.jpg,False,False,False
2054,GHjOd3YFvsk,18.24.02,Matt dechire le bitume de Los Angeles en mob,Tomahawktuning,2,2018-02-23T12:55:51.000Z,[none],4699,0,0,0,https://i.ytimg.com/vi/GHjOd3YFvsk/default.jpg,True,True,False
2055,TKc7n3shn_A,18.24.02,L'gosseux d'bois Ep 161 - Trépied en bois partie 2,Alain Vaillancourt,27,2018-02-23T13:00:04.000Z,ébénisterie,6235,400,5,34,https://i.ytimg.com/vi/TKc7n3shn_A/default.jpg,False,False,False
2056,bYF8AolnJOc,18.24.02,LA MYOPATHIE (PIERRE  LAPIN),Dans Ton Corps,23,2018-02-21T17:00:06.000Z,"dans ton corps""|""dtc""|""julien menielle""|""sante""|""myopathie""|""pierre lapin""|""dystrophie musculaire""|""becker""|""dans son corps",216828,10590,125,845,https://i.ytimg.com/vi/bYF8AolnJOc/default.jpg,False,False,False
2057,inCPimRa14U,18.24.02,Jarrets d'agneau,Chef Michel Dumas,26,2018-02-23T15:00:09.000Z,Jarrets d'agneau,6496,604,7,168,https://i.ytimg.com/vi/inCPimRa14U/default.jpg,False,False,False
2058,LVP6MnoxfCs,18.24.02,ESSAYEZ DE NE PAS ÊTRE MAL À L'AISE (99% IMPOSSIBLE),TheFragHD,20,2018-02-23T17:12:35.000Z,"essayez de ne pas être mal à l'aise""|""malaise""|""mal à l'aise""|""essayez de ne pas rire""|""malaisetv""|""99 impossible""|""impossible""|""99""|""99% impossible""|""de""|""ne""|""pas""|""essayer""|""essayez""|""essayez de ne pas""|""essayer de ne pas""|""ESSAYEZ DE NE PAS ÊTRE MAL À L'AISE (99% IMPOSSIBLE)""|""mal à l'aise tv""|""compilation malaise""|""essayer de ne pas etre mal a l'aise""|""rire""|""mal""|""l'aise""|""99%""|""malaise en direct""|""moment embarrassant""|""ce moment genant""|""moments genants""|""the frag hd""|""thefraghd",24587,4107,175,1414,https://i.ytimg.com/vi/LVP6MnoxfCs/default.jpg,False,False,False
2059,HAA9u9lr1bE,18.24.02,Natha­lie Baye prend la défense de Johnny : « Il est intel­li­gent et il a un énorme talent »,Nouvelles 24h,25,2018-02-23T04:35:21.000Z,[none],16457,68,15,10,https://i.ytimg.com/vi/HAA9u9lr1bE/default.jpg,False,False,False
2060,TXHB9wL4WFg,18.24.02,2CELLOS - Perfect - Ed Sheeran,2CELLOS,10,2018-02-23T12:35:37.000Z,"2CELLOS""|""Luka Sulic""|""Stjepan Hauser""|""cello""|""cellist""|""cellists""|""cover""|""Glee""|""crossover""|""2 Cellos""|""two cellos""|""Hauser""|""Ed Sheeran""|""Perfect""|""classical music""|""music""|""pop""|""violin""|""Piano Guys""|""Lindsey Stirling",192322,18630,85,802,https://i.ytimg.com/vi/TXHB9wL4WFg/default.jpg,False,False,False
2061,ZI_yHXB5Ork,18.24.02,Rag'N'Bone Man - Skin | Simon Morin | The Voice France 2018 | Blind Audition,The Voice : la plus belle voix,24,2018-02-21T17:00:04.000Z,"Rag'N'Bone Man""|""Skin""|""Simon Morin""|""Simon Morin the voice""|""cover rag n bone man skin""|""cover skin""|""cover rag n bone man""|""saison 07""|""the voice 2018""|""the voice france""|""the voice france saison 7""|""the voice la plus belle voix""|""the voice france 2017""|""nikos aliagas""|""karine ferri""|""florent pagny""|""zazie""|""mika""|""pascal obispo""|""the voice france 7""|""the voice tf1""|""the voice""|""replay""|""tf1""|""tvlpbv""|""cover",168585,2748,107,200,https://i.ytimg.com/vi/ZI_yHXB5Ork/default.jpg,False,False,False
2062,P99SjNB3v_o,18.24.02,Films vs Réalité (feat. MATH SE FAIT DES FILMS) - Parlons peu Mais parlons,"Parlons peu, mais Parlons !",23,2018-02-21T17:00:04.000Z,"parlons""|""humour""|""juliette tresanini""|""maud bettina marie""|""gag""|""éducation""|""films""|""math se fait des films",326514,23684,446,588,https://i.ytimg.com/vi/P99SjNB3v_o/default.jpg,False,False,False
2063,Vuqtg6CuzUM,18.24.02,Graines de plantes aquatiques ?,Lepoissonrouge,15,2018-02-23T16:30:01.000Z,"aquariophilie""|""aquarium""|""aquascaping""|""Lepoissonrouge""|""graine""|""plante aquatique""|""plante gazonnante""|""graine aquarium""|""gazon aquarium",3988,538,4,62,https://i.ytimg.com/vi/Vuqtg6CuzUM/default.jpg,False,False,False
2064,Z2gjJV_PLUo,18.24.02,Faux Raccord SPÉCIAL Tom Hanks - (Culte),AlloCiné - la chaîne officielle,1,2018-02-22T19:30:01.000Z,"faux raccord""|""AVR""|""Aviez-vous remarqué",82223,3613,37,639,https://i.ytimg.com/vi/Z2gjJV_PLUo/default.jpg,False,False,False
2065,AxcGt-38M8E,18.24.02,"#BDR22 : ORTHOPRAXIE, ÉCOLES DEBOUT, GRENIER BÉTONNÉ ET ANNIVERSAIRE !",François Ruffin,25,2018-02-23T21:10:10.000Z,"ÉCOLES DEBOUT""|""PERRY PRESCHOOL PROJECT""|""GRENIER À BLÉ BÉTONNÉ""|""JOYEUX ANNIVERSAIRE !""|""ORTHOPRAXIE""|""François Ruffin",2071,458,1,36,https://i.ytimg.com/vi/AxcGt-38M8E/default.jpg,False,False,False
2066,zXqbg9YutD4,18.24.02,Se cogner contre ses meubles,Les Grosses Têtes,23,2018-02-23T17:19:33.000Z,"Les Grosses Têtes""|""Laurent Ruquier""|""divertissement""|""les grosses têtes""|""intégral""|""vidéo""|""humour""|""Christophe Beaugrand""|""Jean-Jacques Peroni""|""Stéphane Plaza""|""Philippe Geluck""|""Jean Benguigui""|""Les grosses tête ruquier""|""les grosses têtes podcast""|""les grosses têtes rtl""|""les grosses têtes replay""|""les grosses têtes live""|""les grosses têtes best of""|""les grosses têtes invités""|""les grosses têtes équipe""|""émission rtl",2897,20,4,4,https://i.ytimg.com/vi/zXqbg9YutD4/default.jpg,False,False,False
2067,0DPXoR0kMUU,18.24.02,Comment réussir une photo de montagne ? (mode expert),Nowtech,28,2018-02-23T17:00:00.000Z,"photo de montagne""|""photo de la neige""|""photo nature""|""comment reussir ses photos de vacances""|""tuto photo débutant""|""photo de ski""|""faire des photos pro instagram""|""avoir plus de likes instagram""|""cours photo gratuits""|""apprendre la photo""|""photo pro""|""longueurs focales""|""choisir un objectif""|""conseils photo""|""tristan paviot""|""nowtech",2909,469,14,22,https://i.ytimg.com/vi/0DPXoR0kMUU/default.jpg,False,False,False
2068,leDxh5VTVD0,18.24.02,ELLE S'ABONNE | ANTAR feat YAN'S #GS2,Alex & PJ,24,2018-02-23T17:00:07.000Z,"alex rap""|""antar""|""antar rap""|""alex bodytime rap""|""bodytime rap""|""globe sprinteur""|""globe sprinteur 2""|""alex antar""|""rap français""|""nouveauté rap français",21140,2150,171,443,https://i.ytimg.com/vi/leDxh5VTVD0/default.jpg,False,False,False
2069,SV0gP8FI6s8,18.24.02,IMPOSSIBLE ( FRENCH VERSION ) JAMES ARTHUR / SHONTELLE ( SARA'H COVER ),Sara'h Officiel,10,2018-02-23T16:55:08.000Z,"impossible""|""james arthur""|""shontelle""|""cover""|""french cover""|""despacito french cover""|""despacito en français""|""sarah cover""|""sara'h",86552,15812,103,1575,https://i.ytimg.com/vi/SV0gP8FI6s8/default.jpg,False,False,False
2070,Ke4ueOZCsqQ,18.24.02,"Ma réponse à JC Kaufmann, le BHL de la sociologie",Hommes d'influence,27,2018-02-23T20:52:05.000Z,"mariés au premier regard""|""télé réalité""|""m6""|""diffamation",2389,259,6,89,https://i.ytimg.com/vi/Ke4ueOZCsqQ/default.jpg,False,False,False
2071,BTghQKxERL0,18.24.02,Un gars une fille - best of - vive les hommes,Un gars une fille | Officiel,23,2018-02-22T17:30:00.000Z,"jean dujardin""|""alexandra lamy""|""un gars une fille""|""couple""|""vie""|""humour""|""best of""|""vive""|""hommes""|""amour",57106,1702,25,96,https://i.ytimg.com/vi/BTghQKxERL0/default.jpg,False,False,False
2072,woAyL_zyQFo,18.24.02,...❤,「¡ŞķýŻę Art's™」,20,2018-02-23T18:12:50.000Z,[none],1257,0,0,520,https://i.ytimg.com/vi/woAyL_zyQFo/default.jpg,False,True,False
2073,rTLBnfsrp80,18.24.02,Cyril Ramaphosa : Nouvelle Ère - Le Biopic - L’Effet Papillon – CANAL+,L'Effet Papillon,24,2018-02-23T17:00:09.000Z,"L'Effet Papillon""|""Daphné Roulier""|""canalplus""|""canal+""|""Cyril Ramaphosa""|""Nelson Mandela""|""président""|""élection",3648,106,1,31,https://i.ytimg.com/vi/rTLBnfsrp80/default.jpg,False,False,False
2074,P8O4yWIyxXQ,18.24.02,"#RDLS56 : SNCF, BURE, IMMIGRATION, AIR FRANCE, SDF, ÉCOLES, VALLAUD-BELKACEM, COMPTES DE CAMPAGNE",JEAN-LUC MÉLENCHON,25,2018-02-22T20:50:51.000Z,"sncf""|""bure""|""immigration""|""air france""|""sdf""|""écoles""|""vallaud-belkacem""|""en marche""|""l'insoumis""|""comptes de campagne""|""mélenchon""|""politique""|""nucléaire""|""france",44841,8244,68,741,https://i.ytimg.com/vi/P8O4yWIyxXQ/default.jpg,False,False,False
2075,hqk_sPiJ-n0,18.24.02,[SEPHORA x RICHAARD] Notre 1er DIY et ÇA TOURNE MAL ... avec Coucou les girls,SEPHORAFRANCE,26,2018-02-23T16:29:39.000Z,"beauté""|""beauty""|""make up""|""maquillage""|""diy""|""test""|""challenge""|""sephora""|""coucou les girls""|""richaard2609""|""experience",4021,501,2,13,https://i.ytimg.com/vi/hqk_sPiJ-n0/default.jpg,False,False,False
2076,cytyAgu9-bA,18.24.02,DEADMAU5 said this Bassline is IMPOSSIBLE...,Davie504,24,2018-02-22T15:00:03.000Z,"davie504""|""davie""|""504""|""davide""|""biale""|""davide biale""|""jazz""|""bass""|""bass solo""|""funk bass""|""basso elettrico""|""bass jam""|""DEADMAU5""|""deadmau5""|""deadmau5 live""|""bass line challenge""|""impossible bass""|""impossible bass line""|""DEADMAU5 said this Bassline is IMPOSSIBLE...""|""DJ""|""Deadmau5 remix""|""deadmau5 strobe""|""strobe remix""|""strobe""|""bass cover""|""bassline""|""guitar cover""|""cover""|""this Bassline is IMPOSSIBLE",1560199,75354,404,5555,https://i.ytimg.com/vi/cytyAgu9-bA/default.jpg,False,False,False
